Site      Inst    Year   MM   DD Jday   hh   mm        #     Conc      LWC     Rain      dBZ       Dm     DMax  Sigma_M    Wx_Code4677
UW       apu30    2015    3   28   87   21   16  281.00000  450.32437    0.05972    0.68170   22.12386    0.96570    1.93100    0.17425   63
UW       apu30    2015    3   28   87   21   17  196.00000  301.69202    0.08289    1.02815   25.63677    1.17453    2.18900    0.18665   63
UW       apu30    2015    3   28   87   21   18  647.00000  738.89111    0.21373    2.69414   27.25173    1.00676    1.93100    0.08684   63
UW       apu30    2015    3   28   87   21   19 1307.00000 1383.00745    0.50346    6.94596   33.35361    1.13664    2.83200    0.19221   59
UW       apu30    2015    3   28   87   21   20  632.00000  807.39954    0.13935    1.55971   23.19597    0.84422    1.67400    0.06650   59
UW       apu30    2015    3   28   87   21   21   70.00000  144.84966    0.00742    0.06114    5.65172    0.58080    0.83600    0.03623   58
UW       apu30    2015    3   28   87   21   22   14.00000   17.20798    0.00193    0.01855   -0.34752    0.62072    0.70800    0.00628    0
UW       apu30    2015    3   28   87   21   23 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   24 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   25 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   26 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   27 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   28 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   29 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   30 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   31 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   32 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   33 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   34 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   35 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   36 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   37 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   38 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   39 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   40 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   41 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   42 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   43 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   44 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   45 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   46 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   47 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   48 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   49 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   21   50   13.00000   11.11665    0.00889    0.13871   17.60411    1.39326    1.93100    0.16510    0
UW       apu30    2015    3   28   87   21   51   23.00000   25.20181    0.00987    0.12887   14.62540    1.10563    1.41600    0.05959    0
UW       apu30    2015    3   28   87   21   52   25.00000   27.46677    0.00876    0.10751   13.04598    1.00324    1.41600    0.06568    0
UW       apu30    2015    3   28   87   21   53  103.00000  122.95163    0.04738    0.72386   25.18665    1.34862    2.18900    0.28653   63
UW       apu30    2015    3   28   87   21   54  624.00000  676.32660    0.21871    3.46048   32.93356    1.32574    2.83200    0.50117   65
UW       apu30    2015    3   28   87   21   55 1045.00000 1407.14209    0.27248    3.32355   31.54318    1.05429    2.83200    0.37430   59
UW       apu30    2015    3   28   87   21   56  954.00000 1478.56641    0.22221    2.54629   29.10732    0.97693    2.44600    0.26744   59
UW       apu30    2015    3   28   87   21   57  568.00000  832.78906    0.09434    1.06525   24.39735    0.89445    2.18900    0.24386   63
UW       apu30    2015    3   28   87   21   58  338.00000  567.41260    0.03918    0.32591   14.77973    0.62628    1.41600    0.06813   58
UW       apu30    2015    3   28   87   21   59  219.00000  365.07101    0.03017    0.27059   15.98023    0.71894    1.41600    0.12332   63
UW       apu30    2015    3   28   87   22    0   21.00000   31.03529    0.00287    0.02845    2.55131    0.65676    0.83600    0.02368    0
UW       apu30    2015    3   28   87   22    1   10.00000   12.76803    0.00208    0.02091    2.25732    0.73329    0.83600    0.01363    0
UW       apu30    2015    3   28   87   22    2   15.00000   22.22500    0.00255    0.02522    2.95011    0.70320    0.96500    0.02749    0
UW       apu30    2015    3   28   87   22    3 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22    4 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22    5 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22    6 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22    7 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22    8 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22    9 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   10 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   11    6.00000    6.91133    0.00135    0.01427    1.35686    0.78118    0.96500    0.02371    0
UW       apu30    2015    3   28   87   22   12   11.00000   13.11089    0.00158    0.01744    0.13291    0.68011    0.83600    0.01381    0
UW       apu30    2015    3   28   87   22   13   25.00000   31.10446    0.00703    0.07248    9.03617    0.82131    1.09400    0.01756   61
UW       apu30    2015    3   28   87   22   14   40.00000   44.40507    0.01063    0.12426   12.97297    0.90322    1.41600    0.08087   61
UW       apu30    2015    3   28   87   22   15    8.00000    6.94252    0.00605    0.08421   14.58451    1.29453    1.67400    0.07998    0
UW       apu30    2015    3   28   87   22   16   11.00000   12.81529    0.00471    0.05960   11.63430    1.12250    1.41600    0.06549    0
UW       apu30    2015    3   28   87   22   17    9.00000   10.83821    0.00133    0.01421   -0.48618    0.68692    0.83600    0.01485    0
UW       apu30    2015    3   28   87   22   18   85.00000  142.82179    0.01069    0.08657    6.60394    0.58199    0.83600    0.01541   58
UW       apu30    2015    3   28   87   22   19  157.00000  284.84256    0.01746    0.12397    7.48032    0.53302    0.70800    0.01030   58
UW       apu30    2015    3   28   87   22   20  354.00000  655.96466    0.03288    0.23970   11.40073    0.53280    1.09400    0.03504   58
UW       apu30    2015    3   28   87   22   21  311.00000  549.48944    0.02890    0.21519    9.49856    0.51801    0.83600    0.01401   58
UW       apu30    2015    3   28   87   22   22  445.00000  795.17468    0.04807    0.37121   13.50536    0.56402    1.41600    0.03073   58
UW       apu30    2015    3   28   87   22   23  433.00000  783.68628    0.05233    0.38707   13.16548    0.56119    0.96500    0.01742   58
UW       apu30    2015    3   28   87   22   24  432.00000  691.48834    0.05417    0.46297   14.22074    0.60201    0.96500    0.02041   59
UW       apu30    2015    3   28   87   22   25  244.00000  396.45197    0.02944    0.24072   11.07141    0.58045    0.96500    0.01765   59
UW       apu30    2015    3   28   87   22   26  196.00000  346.79532    0.02121    0.15261    8.27562    0.53078    0.70800    0.01030   58
UW       apu30    2015    3   28   87   22   27  140.00000  251.88618    0.01273    0.09754    6.35440    0.52701    0.83600    0.01914   58
UW       apu30    2015    3   28   87   22   28   90.00000  177.44398    0.00836    0.06016    4.34432    0.51347    0.83600    0.02100   58
UW       apu30    2015    3   28   87   22   29   65.00000  121.70776    0.00626    0.04409    2.54706    0.51168    0.70800    0.01085   58
UW       apu30    2015    3   28   87   22   30   19.00000   35.39412    0.00174    0.01436   -0.24522    0.57314    0.96500    0.05039    0
UW       apu30    2015    3   28   87   22   31 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   32 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   33   16.00000   20.37154    0.00270    0.02769    2.94141    0.70869    0.83600    0.01314    0
UW       apu30    2015    3   28   87   22   34   34.00000   45.54166    0.00430    0.03874    2.87874    0.60172    0.83600    0.01007    0
UW       apu30    2015    3   28   87   22   35 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   36 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   37 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   38 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   39 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   40 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   41 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   42 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   43 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   44 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   45 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   46 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   47 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   48 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   49 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   50 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   51 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   52    5.00000    7.03651    0.00137    0.01449    2.17394    0.83961    0.96500    0.01785    0
UW       apu30    2015    3   28   87   22   53 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   54 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   55 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   56 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   57 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   58 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   22   59 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   23    0 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   23    1 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   23    2 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   23    3 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   23    4 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   23    5   17.00000   21.32240    0.00535    0.06690   10.78619    0.98792    1.41600    0.06966    0
UW       apu30    2015    3   28   87   23    6   14.00000   14.55372    0.00438    0.05115    8.06244    0.89475    1.09400    0.01922    0
UW       apu30    2015    3   28   87   23    7    9.00000   11.53990    0.00150    0.01515   -0.16800    0.67729    0.83600    0.01328    0
UW       apu30    2015    3   28   87   23    8 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   23    9    7.00000    7.52217    0.00221    0.02698    5.26289    0.91592    0.96500    0.01175    0
